grid_id,cell_area,surveyed_area,surveyed_ratio,surveyed_any,surveyed_for_absence,dwelling_area,dwelling_count_pt,dwelling_presence,response,elev,slope_deg,relief_50m,eastness,tpi_50m,tpi_100m,tpi_250m,tpi_500m,rel_min_250m,rel_min_500m,valley_bottom_flag_v1,valley_edge_flag_v1,dist_valley_bottom_v1,valley_bottom_flag_v2,valley_edge_flag_v2,dist_valley_bottom_v2,model_weight,pred_glm_final,pred_gam_final
2486,100,89.3401588202687,0.893401588202687,TRUE,TRUE,0,0,FALSE,0,66.55850982666016,0.7940488710087495,1.4149703979492188,0,0.09157219485959445,0.31308030221435956,0.6093844948607341,-0.8999835950464359,3.1484603881835938,4.652988433837891,0,0,129.69061279296875,0,0,252.99827575683594,0.893401588202687,0.056392859698510996,0.007726014432250188
2487,100,32.90425918091205,0.3290425918091205,TRUE,TRUE,0,0,FALSE,0,66.48126983642578,0.8052809897560939,1.4367141723632812,0,0.14764780238054698,0.3705399440944461,0.6230369884819282,-0.8494149613348583,3.1495094299316406,4.623271942138672,0,0,129.69061279296875,0,0,242.8695068359375,0.3290425918091205,0.05389348042397122,0.007203686279762647
2488,100,21.06284399302899,0.2106284399302899,TRUE,TRUE,0,0,FALSE,0,66.39815521240234,0.8736836131556607,1.5374221801757812,0,0.20515817835710948,0.42328770496354196,0.6267156448137854,-0.8072337059552126,3.1086082458496094,4.594139099121094,0,0,130.14015197753906,0,0,232.80177307128906,0.2106284399302899,0.05258011235257293,0.005917856518748145
2489,100,36.408760105610554,0.36408760105610555,TRUE,TRUE,0,0,FALSE,0,66.20003509521484,0.9815703071981645,1.6851882934570312,0,0.15668001036712553,0.36098168989380497,0.51136300287898,-0.8835017297854364,2.9764060974121094,4.466396331787109,0,0,131.4795379638672,0,0,222.80337524414062,0.36408760105610555,0.05298126934384677,0.004413413664658622
2490,100,21.914192604803247,0.21914192604803248,TRUE,TRUE,0,0,FALSE,0,66.001190185546875,1.0677506898691236,1.7769241333007812,0.9827427738271056,0.11965411642323431,0.29895088388600755,0.3924520249182848,-0.9641342253682836,2.8219642639160156,4.301189422607422,0,0,133.68202209472656,0,0,212.8840789794922,0.21914192604803248,0.03516918346713566,0.002519568486363026
2491,100,11.030067131925989,0.11030067131925989,TRUE,TRUE,0,0,FALSE,0,65.79411315917969,1.1850074068459753,1.7770462036132812,0.9397516918679538,0.09241352910581213,0.23008926336515856,0.26347840532704936,-1.0565201316404256,2.6941146850585938,4.181236267089844,0,0,136.70591735839844,0,0,203.05545043945312,0.11030067131925989,0.034453510463515434,0.0020988142000075544
2492,100,3.737162239911413,0.03737162239911413,TRUE,TRUE,0,0,FALSE,0,65.5809097290039,1.2201790071125322,1.6838836669921875,0.9259460311009421,0.061037035955905594,0.15576012125944771,0.12769283668224318,-1.1582357699074493,2.514209747314453,4.006816864013672,0,0,140.4981689453125,0,0,193.33135986328125,0.03737162239911413,0.033115971823417585,0.0017353937932580664
2493,100,54.04782686309409,0.5404782686309408,TRUE,TRUE,0,0,FALSE,0,65.367706298828125,1.2205704708599978,1.57366943359375,0.9258974653129153,0.027476324551344078,0.08266228631084971,-0.007758360729724245,-1.2627150184661957,2.407093048095703,3.8681907653808594,0,0,144.99851989746094,0,0,183.72837829589844,0.5404782686309408,0.031133588516589254,0.001356485550501197
2514,100,15.28329176825855,0.1528329176825855,TRUE,TRUE,0,0,FALSE,0,63.30422592163086,0.3345689992310904,0.5192413330078125,0,-0.024867403334468463,-0.06305285567410834,-0.48870565940789135,-1.5533029976134571,1.4797134399414062,2.6144256591796875,0,0,76.420928955078125,0,0,76.420928955078125,0.1528329176825855,0.03300121180728076,2.658157080304799e-5
2517,100,12.865461742776688,0.12865461742776688,TRUE,TRUE,0,0,FALSE,0,63.20000076293945,0.31214259568756336,0.5585479736328125,0,0.032358528911203166,0.03117494548700961,-0.33403011967237006,-1.4154930822534624,1.5947380065917969,2.6084442138671875,0,0,75.652862548828125,0,0,75.652862548828125,0.12865461742776688,0.03505709962992538,1.6319118399590334e-5
2518,100,68.21974608533492,0.6821974608533492,TRUE,TRUE,0,0,FALSE,0,63.15214920043945,0.3681756311629199,0.5685081481933594,0,0.03841190061707778,0.04692242894361698,-0.2956547677693777,-1.38563937300016,1.5669403076171875,2.6125640869140625,0,0,75.652862548828125,0,0,75.652862548828125,0.6821974608533492,0.03543572482502542,1.4758888208915e-5
2519,100,19.247032552193787,0.19247032552193788,TRUE,TRUE,0,0,FALSE,0,63.0477294921875,0.368183452191186,0.5569114685058594,0,-0.010092417399086173,0.0061860480463451495,-0.3139570106030902,-1.4141786515013735,1.5477294921875,2.5477294921875,0,0,76.420928955078125,0,0,76.420928955078125,0.19247032552193788,0.03641330838260169,1.2238638284624426e-5
2520,100,25.79624396482427,0.2579624396482427,TRUE,TRUE,0,0,FALSE,0,63.001319885253906,0.3441231396332333,0.5789909362792969,0,0.0023662180140391342,0.021447811746426737,-0.27387794019206524,-1.3863300630949738,1.5102577209472656,2.5152816772460938,0,0,78.68016052246094,0,0,78.68016052246094,0.2579624396482427,0.038376095208394245,9.940153495639152e-6
2526,100,2.1204283886745543,0.021204283886745542,TRUE,TRUE,0,0,FALSE,0,62.693763732910156,0.3655106605610469,0.6092185974121094,0,0.01338317428810143,0.02179118958621018,-0.15791471124756384,-1.3265301054798329,1.41094970703125,2.3937644958496094,0,0,99.64070129394531,0,0,99.64070129394531,0.021204283886745542,0.04627505180598329,4.43458777638103e-6
2528,100,14.318055161551456,0.14318055161551457,TRUE,TRUE,0,0,FALSE,0,62.580360412597656,0.33308909209531423,0.5646820068359375,0,0.03120085121928895,0.034383436402691814,-0.11054011042111256,-1.2920423810340793,1.3803596496582031,2.377452850341797,0,0,106.4420394897461,0,0,106.4420394897461,0.14318055161551457,0.048059659879103524,3.5897248698578055e-6
2529,100,57.66242380849144,0.5766242380849144,TRUE,TRUE,0,0,FALSE,0,62.474090576171875,0.408844080741877,0.63788604736328125,0,-0.009066042692765564,-0.006795683492391902,-0.13935318672338326,-1.3240910337996539,1.3199501037597656,2.274089813232422,0,0,111.27055358886719,0,0,111.27055358886719,0.5766242380849144,0.05056493929188313,2.3508415323967302e-6
2534,100,8.678651202542824,0.08678651202542824,TRUE,TRUE,0,0,FALSE,0,62.141780853271484,0.412299444917078,0.63162994384765625,0,-0.014231253361359109,-0.02024992794766689,-0.11541717257627226,-1.2843957317500099,1.1865386962890625,2.077770233154297,0,0,130.588134765625,0,0,130.588134765625,0.08678651202542824,0.054861977835129756,8.702071883292037e-7
2535,100,5.234983186587954,0.052349831865879534,TRUE,TRUE,0,0,FALSE,0,62.09906005859375,0.38808425576764044,0.5907630920410156,0,0.008675008580304677,-0.003111594850835786,-0.09335811399918015,-1.2533676721619003,1.1973419189453125,2.09906005859375,0,0,133.68202209472656,0,0,133.68202209472656,0.052349831865879534,0.05439732228745247,8.143947662818676e-7
2536,100,4.118999733069359,0.04118999733069359,TRUE,TRUE,0,0,FALSE,0,62.09906005859375,0.38808425576764044,0.5907630920410156,0,0.008675008580304677,-0.003111594850835786,-0.09335811399918015,-1.2533676721619003,1.1973419189453125,2.09906005859375,0,0,133.68202209472656,0,0,133.68202209472656,0.04118999733069359,0.05439732228745247,8.143947662818676e-7
2539,100,12.271464209268743,0.12271464209268743,TRUE,TRUE,0,0,FALSE,0,61.900001525878906,0.34968544412013086,0.5229034423828125,0,-0.005774290665335968,-0.030342694224003708,-0.11115839927062154,-1.233435579412891,1.1000022888183594,1.9001083374023438,0,0,144.99851989746094,0,0,144.99851989746094,0.12271464209268743,0.05662891552012441,5.12740611955053e-7
2540,100,4.254876736369624,0.04254876736369624,TRUE,TRUE,0,0,FALSE,0,61.80923843383789,0.2957696074042437,0.5346794128417969,0,-0.04088349273239089,-0.067316227441232,-0.14586631706984576,-1.2523237072396967,1.0269279479980469,1.8735084533691406,0,0,150.14329528808594,0,0,150.14329528808594,0.04254876736369624,0.05780184313284144,3.613049411790763e-7
2557,100,18.759353522513265,0.18759353522513267,TRUE,TRUE,0,0,FALSE,0,61.198246002197266,0.20588440895535884,0.40000152587890625,0,0.007094120633773571,0.006252440304535867,-0.014334706382861384,-0.75061364589360835,0.9768409729003906,1.3982467651367188,0,0,212.8840789794922,0,0,212.8840789794922,0.18759353522513267,0.06077809020387399,4.3383294029181555e-8
2558,100,0.4698321323548953,0.004698321323548953,TRUE,TRUE,0,0,FALSE,0,61.166202545166016,0.27352604919410034,0.4148712158203125,0,0.014841604923859109,0.013469888845506262,-0.00604460854912503,-0.7163650939633399,0.9662017822265625,1.3662033081054688,0,0,217.4977569580078,0,0,217.4977569580078,0.01,0.060598988161285304,3.690475041431933e-8
2559,100,7.255070739935036,0.07255070739935036,TRUE,TRUE,0,0,FALSE,0,61.099998474121094,0.2394879085851624,0.39739227294921875,0,-0.01130797897560143,-0.013443323679346975,-0.032622489589613224,-0.7174771345562405,0.9363288879394531,1.2999992370605469,0,0,222.54110717773438,0,0,222.54110717773438,0.07255070739935036,0.06121661317075631,2.9150940636413243e-8
2598,100,48.266936509287916,0.48266936509287917,TRUE,TRUE,0,0,FALSE,0,68.18781280517578,1.085444425160975,1.8555221557617188,0.8012495893861536,-0.4038268379543126,-0.7606887541953427,-1.182875314593673,-2.247810278834905,3.1865081787109375,4.856052398681641,0,0,159.5715789794922,0,0,481.5124816894531,0.48266936509287917,0.028034471875068724,0.014186269879198016
2599,100,11.97047028155066,0.1197047028155066,TRUE,TRUE,0,0,FALSE,0,68.01615905761719,0.700527107562896,1.7001953125,0,-0.461582128552422,-0.776475210912821,-1.1225225341072473,-2.30869778132994,3.0148544311523438,4.730842590332031,0,0,154.74058532714844,0,0,470.84222412109375,0.1197047028155066,0.044343821497384084,0.012708867208987621
2601,100,74.82080346649309,0.7482080346649309,TRUE,TRUE,0,0,FALSE,0,67.84898376464844,0.853623669686258,1.8584213256835938,0,-0.43606313069660985,-0.6694146442069098,-0.8582934280531305,-2.241840160404408,2.8476791381835938,4.748985290527344,0,0,146.99859619140625,0,0,449.5213928222656,0.7482080346649309,0.052870160543632375,0.007622210414249532
2602,100,92.49505057948409,0.9249505057948408,TRUE,TRUE,0,0,FALSE,0,67.86270904541016,1.2683313389869455,1.8732376098632812,0.03518870307863946,-0.337125584699109,-0.5273729455169729,-0.6456353071535403,-2.1059690953645855,2.8614044189453125,4.796009063720703,0,0,140.91322326660156,0,0,438.8717346191406,0.9249505057948408,0.05061057516545744,0.007936998553357891
2607,100,0.0014600738188619289,1.4600738188619289e-5,TRUE,TRUE,0,0,FALSE,0,67.90547180175781,1.5830752977704508,1.8020401000976562,-0.04598712591040292,0.02247464829596879,5.987284415880367e-4,0.09861977234791652,-1.5517675120345302,3.084136962890625,5.1006622314453125,0,0,123.22504425048828,0,0,396.3587341308594,0.01,0.051532451232983674,0.0036916344681389122
2608,100,27.444358759152237,0.2744435875915224,TRUE,TRUE,0,0,FALSE,0,67.92665100097656,1.4220776434433833,1.9429092407226562,0.0068886907045728,0.11424100571784379,0.13644439476922798,0.27377591005772217,-1.3988334646702043,3.2667160034179688,5.184314727783203,0,0,120.83209228515625,0,0,385.75543212890625,0.2744435875915224,0.05476894846401182,0.0025049834011717656
2612,100,3.8269146067032125,0.03826914606703213,TRUE,TRUE,0,0,FALSE,0,67.57661437988281,0.8631097665622038,1.5454483032226562,0,0.051216899484828105,0.23109350652040916,0.49864336234526263,-1.214165499430834,3.3392181396484375,5.12823486328125,0,0,118.88306427001953,0,0,343.4693603515625,0.03826914606703213,0.053619666879415585,0.0032656106067792358
2614,100,9.532418352628156,0.09532418352628155,TRUE,TRUE,0,0,FALSE,0,67.35115051269531,0.8099630134624283,1.4926605224609375,0,-0.010002467943280635,0.22250823423750887,0.5423209215837659,-1.1691302786033333,3.2903366088867188,5.011573791503906,0,0,118.88306427001953,0,0,322.4202575683594,0.09532418352628155,0.05523608945066673,0.004793179453716233
2615,100,16.451624745674053,0.16451624745674054,TRUE,TRUE,0,0,FALSE,0,67.26820373535156,0.890916005559801,1.5255508422851562,0,0.003140103989750287,0.24950568684602104,0.5875170269069088,-1.116531710110138,3.2922744750976562,4.971088409423828,0,0,118.88306427001953,0,0,311.92474365234375,0.16451624745674054,0.056147114348484295,0.0055782775284186435
2616,100,0.6385077677532536,0.006385077677532536,TRUE,TRUE,0,0,FALSE,0,67.16246032714844,0.9306920473494538,1.5099563598632812,0,0.004094994586452572,0.25505429484783804,0.6058442203510452,-1.0867955990780445,3.2427597045898438,4.977031707763672,0,0,118.88306427001953,0,0,301.4512634277344,0.01,0.05587582359682464,0.006414716574560095
2617,100,41.142883899836306,0.4114288389983631,TRUE,TRUE,0,0,FALSE,0,67.05583190917969,0.9085734598710531,1.4825363159179688,0,0.010533761287078391,0.2626411630788823,0.6193490750004287,-1.0583204428236996,3.2193756103515625,4.955833435058594,0,0,118.88306427001953,0,0,291.0022277832031,0.4114288389983631,0.05608009638318952,0.007133662389387785
2618,100,100,1,TRUE,TRUE,0,0,FALSE,0,66.9696044921875,0.8788094037906825,1.472442626953125,0,0.04386990312217165,0.2952505449095355,0.6489164969333956,-1.0100785609751028,3.306171417236328,4.8736724853515625,0,0,118.88306427001953,0,0,280.5803527832031,1,0.05699470766764381,0.007880485797185735
2619,100,100,1,TRUE,TRUE,0,0,FALSE,0,66.9696044921875,0.8788094037906825,1.472442626953125,0,0.04386990312217165,0.2952505449095355,0.6489164969333956,-1.0100785609751028,3.306171417236328,4.8736724853515625,0,0,118.88306427001953,0,0,280.5803527832031,1,0.05699470766764381,0.007880485797185735
2620,100,100,1,TRUE,TRUE,0,0,FALSE,0,66.85870361328125,0.8661966510310061,1.4448699951171875,0,0.05846183887426548,0.30853646068366913,0.649370294225676,-0.9871978306780989,3.2574844360351562,4.802600860595703,0,0,118.88306427001953,0,0,270.18878173828125,1,0.05656881939141505,0.00877949399604736
2621,100,100,1,TRUE,TRUE,0,0,FALSE,0,66.76746368408203,0.785949026818493,1.3807220458984375,0,0.09787871872168807,0.345958448058866,0.664660497376758,-0.9456763044563701,3.2502975463867188,4.800319671630859,0,0,118.88306427001953,0,0,259.8311462402344,1,0.054520622119005664,0.009215184424622264
2622,100,70.5291564676445,0.7052915646764449,TRUE,TRUE,0,0,FALSE,0,66.71983337402344,0.7359803482318144,1.432830810546875,0,0.1844245800073594,0.4315320507283644,0.7184019909414445,-0.8619971386452363,3.309783935546875,4.850685119628906,0,0,118.88306427001953,0,0,249.51168823242188,0.7052915646764449,0.053408456743866725,0.007569307787633394
2623,100,6.091793785225036,0.06091793785225036,TRUE,TRUE,0,0,FALSE,0,66.59838104248047,0.7993617707345616,1.5620498657226562,0,0.207131537838265,0.4458114679109286,0.6933007871361809,-0.8538559053955197,3.266620635986328,4.7869110107421875,0,0,118.88306427001953,0,0,239.2353515625,0.06091793785225036,0.05396536193668104,0.006034457769973791
2624,100,10.492673797256089,0.10492673797256089,TRUE,TRUE,0,0,FALSE,0,66.42072296142578,0.9676598503850541,1.6115875244140625,0,0.1837005615234375,0.4046101484057658,0.6072632560390332,-0.9042800839902441,3.135406494140625,4.620723724365234,0,0,119.37329864501953,0,0,229.00791931152344,0.10492673797256089,0.05296820536198197,0.006081780520961567
2625,100,63.19704117953552,0.6319704117953552,TRUE,TRUE,0,0,FALSE,0,66.2078628540039,1.1589689189539096,1.7256851196289062,0.9964937038224844,0.13419717982195323,0.32821038311568884,0.4805770194848833,-0.9933346372799434,3.0200233459472656,4.481666564941406,0,0,120.83209228515625,0,0,218.83624267578125,0.6319704117953552,0.034547897575973124,0.0036619537496555984
2626,100,21.111344454586288,0.21111344454586287,TRUE,TRUE,0,0,FALSE,0,65.95580291748047,1.2695414714976976,1.7769241333007812,0.9913322292062468,0.05579055564990654,0.21427749468531943,0.3100874428225495,-1.1252428071513378,2.813739776611328,4.28759765625,0,0,123.22504425048828,0,0,208.72848510742188,0.21111344454586287,0.03461223140800337,0.002983706795135369
2627,100,6.829093026297642,0.06829093026297642,TRUE,TRUE,0,0,FALSE,0,65.707122802734375,1.2318855705340588,1.7770462036132812,0.97761791813151655,-0.009220178576484273,0.10432117338214653,0.13941680047915384,-1.2572328755210407,2.6071243286132812,4.094257354736328,0,0,126.49913787841797,0,0,198.69442749023438,0.06829093026297642,0.035329772507540914,0.0021073039740366266
2629,100,1.7263450102163915,0.017263450102163916,TRUE,TRUE,0,0,FALSE,0,65.28071594238281,1.2367760133944776,1.6118621826171875,0.9475309879851479,-0.06222246695256217,-0.042287062221490146,-0.13317301945446047,-1.4598937587389855,2.3201026916503906,3.789653778076172,0,0,135.41822814941406,0,0,178.89682006835938,0.017263450102163916,0.03311075104831348,0.0012022440898236738
2631,100,1.7539800233294045,0.017539800233294045,TRUE,TRUE,0,0,FALSE,0,64.85430908203125,0.8132521779348256,1.4573745727539062,0,-0.14114302483157815,-0.193435737802659,-0.40484776029954617,-1.6734605856849214,2.04949951171875,3.5356712341308594,0,0,140.91322326660156,0,0,159.5715789794922,0.017539800233294045,0.04902095983404476,5.400496505485458e-4
2650,100,11.299027418628611,0.11299027418628611,TRUE,TRUE,0,0,FALSE,0,63.282073974609375,0.34091480961342474,0.5300788879394531,0,-0.020361195439875246,-0.07162076213299429,-0.5548446496799357,-1.6631933486619062,1.4650001525878906,2.605762481689453,0,0,65.7397689819336,0,0,65.7397689819336,0.11299027418628611,0.03136212128650638,1.8677346185139085e-5
2657,100,13.620897937286827,0.13620897937286827,TRUE,TRUE,0,0,FALSE,0,62.933197021484375,0.3839270208379425,0.59229278564453125,0,0.01696384816929708,0.036236456585271526,-0.29483688535605523,-1.4599910275738353,1.5331954956054688,2.5331954956054688,0,0,72.49925994873047,0,0,72.49925994873047,0.13620897937286827,0.03641005248469856,6.544081017293513e-6
2658,100,3.023560038251162,0.03023560038251162,TRUE,TRUE,0,0,FALSE,0,62.83775329589844,0.3435305212315396,0.5641593933105469,0,-0.018103723940640748,0.0037368884585831097,-0.3028691119185538,-1.4812727508159895,1.4566230773925781,2.4377517700195312,0,0,77.934356689453125,0,0,77.934356689453125,0.03023560038251162,0.03813491491374479,5.826746258023464e-6
2661,100,61.71442008934616,0.6171442008934617,TRUE,TRUE,0,0,FALSE,0,62.713905334472656,0.3453531911027089,0.6072807312011719,0,-0.014558322187781414,0.002935085916348612,-0.25251377683011356,-1.456439520071612,1.4240493774414062,2.4059677124023438,0,0,87.13326263427734,0,0,87.13326263427734,0.6171442008934617,0.04178314969722729,3.8242952621830505e-6
2662,100,21.3543423407682,0.21354342340768198,TRUE,TRUE,0,0,FALSE,0,62.69395065307617,0.33691424932859504,0.5646820068359375,0,0.031832432401351696,0.044183958308359195,-0.18668642581747008,-1.4019270205119057,1.4520912170410156,2.3958511352539062,0,0,89.12134552001953,0,0,89.12134552001953,0.21354342340768198,0.04282548957096687,3.98421728222978e-6
2663,100,28.175368204843835,0.28175368204843837,TRUE,TRUE,0,0,FALSE,0,62.59003448486328,0.4195671503080232,0.62392425537109375,0,-0.006307463715039319,0.00291057269926398,-0.2063109717666194,-1.4313990913018557,1.3900337219238281,2.336956024169922,0,0,92.339752197265625,0,0,92.339752197265625,0.28175368204843837,0.044951620669630224,2.7845362362146825e-6
2667,100,12.018555237091277,0.12018555237091277,TRUE,TRUE,0,0,FALSE,0,62.36140823364258,0.3482679399566893,0.5646781921386719,0,0.028944872427679513,0.02855072296913619,-0.1156666469856944,-1.360291704537694,1.3071060180664062,2.2614097595214844,0,0,110.21582794189453,0,0,110.21582794189453,0.12018555237091277,0.04928146909917464,1.6737050272854637e-6
2668,100,1.1542842495855439,0.01154284249585544,TRUE,TRUE,0,0,FALSE,0,62.26034164428711,0.4107662635196117,0.62577056884765625,0,-0.006688270015992259,-0.007910070866884666,-0.14207906977713236,-1.386075072920569,1.2584342956542969,2.1669960021972656,0,0,112.83415222167969,0,0,112.83415222167969,0.01154284249585544,0.05148687867720049,1.1094728812962827e-6
2669,100,4.659636035716403,0.04659636035716403,TRUE,TRUE,0,0,FALSE,0,62.20561599731445,0.3941410904147742,0.588714599609375,0,0.0038410684336795953,2.1556482418105816e-4,-0.12426149272069864,-1.3656893816938478,1.2080230712890625,2.1416053771972656,0,0,116.40088653564453,0,0,116.40088653564453,0.04659636035716403,0.051870781146926316,1.03977534639064e-6
2670,100,6.856778317509452,0.06856778317509452,TRUE,TRUE,0,0,FALSE,0,62.142120361328125,0.4218177117627817,0.64199066162109375,0,0.005555913068249652,-9.110791588540224e-4,-0.11766845974794649,-1.3544017910090318,1.232086181640625,2.1300506591796875,0,0,120.83209228515625,0,0,120.83209228515625,0.06856778317509452,0.053228215828851275,7.304524334117003e-7
2694,100,5.3251638209267185,0.053251638209267184,TRUE,TRUE,0,0,FALSE,0,61.1026611328125,0.25671632438288544,0.3964118957519531,0,-0.02574699512426548,-0.026724144009477868,-0.04727516513903396,-0.8272951122418135,0.9026603698730469,1.3026618957519531,0,0,207.8874053955078,0,0,207.8874053955078,0.053251638209267184,0.061610152645352585,3.5779814798384735e-8
2695,100,26.444262136333236,0.26444262136333235,TRUE,TRUE,0,0,FALSE,0,61.099998474121094,0.2129363693988249,0.39837646484375,0,0.011328545169554616,0.009705553846671933,-0.010291100114315554,-0.7634332404038275,0.9653739929199219,1.3308181762695312,0,0,212.8840789794922,0,0,212.8840789794922,0.26444262136333235,0.06157735032184059,2.988777758892593e-8
2736,100,58.789301672630245,0.5878930167263025,TRUE,TRUE,0,0,FALSE,0,68.17728424072266,0.6433833061443773,1.9132308959960938,0,-0.47169085516445364,-0.8689113851058323,-1.3274954413801652,-2.4100746300872657,3.1759796142578125,4.845523834228516,0,0,150.14329528808594,0,0,479.93316650390625,0.5878930167263025,0.044205014670043515,0.010591659456211022
2737,100,1.388407549187832,0.01388407549187832,TRUE,TRUE,0,0,FALSE,0,68.13187408447266,1.0979868552705843,1.8707427978515625,0.19332631816547038,-0.42438009510870245,-0.7640115896286943,-1.1321142315510855,-2.3434851670346575,3.1305694580078125,4.8465576171875,0,0,144.99851989746094,0,0,469.22698974609375,0.01388407549187832,0.039227742640789695,0.013119080858730722
2739,100,43.39275899174936,0.4339275899174936,TRUE,TRUE,0,0,FALSE,0,68.11778259277344,1.5856776133037072,2.0628585815429688,-0.010847547738160527,-0.27936388098675025,-0.5039911097998271,-0.7007481289192867,-2.121109678640167,3.1164779663085938,5.017784118652344,0,0,136.70591735839844,0,0,447.8292541503906,0.4339275899174936,0.04608042232361796,0.00909420476817112
2740,100,39.24784733618708,0.3924784733618708,TRUE,TRUE,0,0,FALSE,0,68.1566162109375,1.6575602839377808,2.1683883666992188,-0.10787016612805346,-0.16799982043279726,-0.33264352956834387,-0.4572290030006769,-1.9589579354164925,3.1553115844726562,5.089916229248047,0,0,131.9229736328125,0,0,437.1383972167969,0.3924784733618708,0.051033108596428456,0.006544510401834409
2745,100,1.828219132970844,0.01828219132970844,TRUE,TRUE,0,0,FALSE,0,68.21202087402344,1.369364280120833,1.9922637939453125,0.13549734259050622,0.1704862290534379,0.23291941067802213,0.3139603702533833,-1.388101229243702,3.39068603515625,5.4072113037109375,0,0,112.83415222167969,0,0,394.4385986328125,0.01828219132970844,0.04567133492976898,0.002210195699028305
2746,100,25.350041970938037,0.25350041970938036,TRUE,TRUE,0,0,FALSE,0,68.16575622558594,1.014002529469293,1.8020401000976562,0.2945997477451664,0.18823032102723403,0.3062965585866948,0.42358184723896386,-1.3016603896503511,3.5083847045898438,5.423419952392578,0,0,110.21582794189453,0,0,383.7822265625,0.25350041970938036,0.042016789539317125,0.0018289705711988721
2750,100,10.635674037024728,0.10635674037024728,TRUE,TRUE,0,0,FALSE,0,67.68022155761719,0.9490463801629077,1.46142578125,0,-0.006260636923968832,0.285774836901723,0.5140102397794237,-1.2481091739835222,3.4008026123046875,5.262596130371094,0,0,108.07551574707031,0,0,341.2517395019531,0.10635674037024728,0.04186312018711191,0.004757157825707969
2751,100,11.3401020299425,0.113401020299425,TRUE,TRUE,0,0,FALSE,0,67.55537414550781,0.9474509285847041,1.4529190063476562,0,-0.03833770751953125,0.27266963036051095,0.5255011085940424,-1.2366867025793482,3.3881378173828125,5.201622009277344,0,0,108.07551574707031,0,0,330.6474914550781,0.113401020299425,0.04280653336547949,0.005630888023114511
2752,100,17.462469179521577,0.17462469179521578,TRUE,TRUE,0,0,FALSE,0,67.47760009765625,0.871340806077331,1.42974853515625,0,-0.014019731162250082,0.30663046165493313,0.5811852112721994,-1.1778229652145455,3.4167861938476562,5.175361633300781,0,0,108.07551574707031,0,0,320.05682373046875,0.17462469179521578,0.04420606703520564,0.00613207105809087
2753,100,0.6656574968928908,0.006656574968928908,TRUE,TRUE,0,0,FALSE,0,67.384979248046875,0.8623307510100522,1.4926605224609375,0,0.006332286890000205,0.3271912943154831,0.6182805205664863,-1.133630778893206,3.4090499877929688,5.092945098876953,0,0,108.07551574707031,0,0,309.4811706542969,0.01,0.04744637455683417,0.006180768932760157
2754,100,17.56470875576997,0.1756470875576997,TRUE,TRUE,0,0,FALSE,0,67.27889251708984,0.8374715307631891,1.5255508422851562,0,0.02200450067934412,0.3355850054468874,0.6383485086593907,-1.1030130022549258,3.35919189453125,5.093463897705078,0,0,108.07551574707031,0,0,298.922119140625,0.1756470875576997,0.049464955990933424,0.005981288229048762
2755,100,57.288670783766065,0.5728867078376606,TRUE,TRUE,0,0,FALSE,0,67.22379302978516,0.8692875214232983,1.438873291015625,0,0.0947247933650317,0.3972444224443734,0.7059393047932758,-1.0217752149484767,3.3869972229003906,5.1237945556640625,0,0,108.07551574707031,0,0,288.3814392089844,0.5728867078376606,0.0480513619850831,0.007574308448956416
2756,100,100,1,TRUE,TRUE,0,0,FALSE,0,67.11954498291016,0.9276103284781995,1.42041015625,0,0.11935579603996871,0.41362082140540224,0.7206200211974902,-0.9903183504330855,3.3943939208984375,5.0466461181640625,0,0,108.07551574707031,0,0,277.8612976074219,1,0.048238039250229396,0.00923181078946001
2757,100,100,1,TRUE,TRUE,0,0,FALSE,0,67.11954498291016,0.9276103284781995,1.42041015625,0,0.11935579603996871,0.41362082140540224,0.7206200211974902,-0.9903183504330855,3.3943939208984375,5.0466461181640625,0,0,108.07551574707031,0,0,277.8612976074219,1,0.048238039250229396,0.00923181078946001
2758,100,100,1,TRUE,TRUE,0,0,FALSE,0,67.00739288330078,0.8664070886205426,1.4095001220703125,0,0.14104317927706234,0.42732172666474355,0.723543129759662,-0.9673884220358246,3.3851699829101562,5.008342742919922,0,0,108.07551574707031,0,0,267.3640441894531,1,0.04871783056002628,0.009269097495888251
2759,100,100,1,TRUE,TRUE,0,0,FALSE,0,66.89701080322266,0.7511069470773927,1.472564697265625,0,0.1699458688929525,0.44642853995092935,0.7233800282464244,-0.9435981336007302,3.379505157470703,4.938880920410156,0,0,108.07551574707031,0,0,256.8925476074219,1,0.05124325191963033,0.0075500741082161395
2760,100,59.24239252641564,0.5924239252641564,TRUE,TRUE,0,0,FALSE,0,66.7574462890625,0.8135283236272289,1.5216445922851562,0,0.1755132260529848,0.43999472938290296,0.6896089095390181,-0.9502082616334064,3.3473968505859375,4.888298034667969,0,0,108.07551574707031,0,0,246.45008850097656,0.5924239252641564,0.05083340357623717,0.007051642229823403
2761,100,22.627796246275466,0.22627796246275467,TRUE,TRUE,0,0,FALSE,0,66.57294464111328,0.9968149758731667,1.58135986328125,0,0.14593085689821805,0.3924964050954003,0.6065823812513003,-1.0032193819634614,3.2411842346191406,4.761474609375,0,0,108.07551574707031,0,0,236.0404815673828,0.22627796246275467,0.05001403579440468,0.007094831059074024
